"","myframe","Est","Sample","p5","p10","p15","p20","p25","p30","p40","p50","distribution","model","Diam_distribution"
"5607","myframe_S","E8",215,0.9003,0.9988,1,1,1,1,1,1,"Truncated Triangles","Model 4","Arb"
"5608","myframe_S","E8",360,0.9644,1,1,1,1,1,1,1,"Truncated Triangles","Model 4","Arb"
"5609","myframe_S","E8",600,0.9938,1,1,1,1,1,1,1,"Truncated Triangles","Model 4","Arb"
"5610","myframe_S","E8",1000,0.9994,1,1,1,1,1,1,1,"Truncated Triangles","Model 4","Arb"
"5611","myframe_S","E9",10,0.0379,0.0822,0.1242,0.1687,0.2125,0.2598,0.3564,0.4537,"Truncated Triangles","Model 4","Arb"
"5612","myframe_S","E9",15,0.0512,0.1071,0.1607,0.215,0.272,0.3215,0.4424,0.5587,"Truncated Triangles","Model 4","Arb"
"5613","myframe_S","E9",30,0.0764,0.1593,0.2405,0.3192,0.3929,0.4707,0.6143,0.7355,"Truncated Triangles","Model 4","Arb"
"5614","myframe_S","E9",45,0.1001,0.1897,0.2833,0.3817,0.4788,0.5639,0.7216,0.837,"Truncated Triangles","Model 4","Arb"
"5615","myframe_S","E9",80,0.121,0.248,0.3713,0.4957,0.607,0.7072,0.8599,0.9384,"Truncated Triangles","Model 4","Arb"
"5616","myframe_S","E9",130,0.1554,0.3091,0.462,0.5983,0.7255,0.8269,0.9424,0.9825,"Truncated Triangles","Model 4","Arb"
"5617","myframe_S","E9",215,0.1878,0.3786,0.5494,0.7053,0.8315,0.9134,0.9851,0.997,"Truncated Triangles","Model 4","Arb"
"5618","myframe_S","E9",360,0.2108,0.4344,0.6307,0.8015,0.9148,0.9703,0.9985,0.9997,"Truncated Triangles","Model 4","Arb"
"5619","myframe_S","E9",600,0.2417,0.485,0.7143,0.8804,0.9671,0.9946,0.9999,1,"Truncated Triangles","Model 4","Arb"
"5620","myframe_S","E9",1000,0.2286,0.5127,0.7792,0.9421,0.9935,0.9996,1,1,"Truncated Triangles","Model 4","Arb"
"5621","myframe_S","E10",10,0.1002,0.2018,0.3059,0.3989,0.4907,0.5736,0.709,0.7964,"Truncated Triangles","Model 4","Arb"
"5622","myframe_S","E10",15,0.135,0.2643,0.3788,0.4828,0.5807,0.6637,0.7942,0.868,"Truncated Triangles","Model 4","Arb"
"5623","myframe_S","E10",30,0.1852,0.3494,0.5077,0.6467,0.7505,0.825,0.9113,0.9497,"Truncated Triangles","Model 4","Arb"
"5624","myframe_S","E10",45,0.2203,0.4291,0.6013,0.7337,0.8262,0.892,0.9513,0.9775,"Truncated Triangles","Model 4","Arb"
"5625","myframe_S","E10",80,0.2963,0.5441,0.7367,0.8536,0.9209,0.9596,0.9878,0.9967,"Truncated Triangles","Model 4","Arb"
"5626","myframe_S","E10",130,0.3539,0.6488,0.8317,0.9272,0.9694,0.9882,0.9978,0.9996,"Truncated Triangles","Model 4","Arb"
"5627","myframe_S","E10",215,0.4515,0.7476,0.9049,0.9716,0.9925,0.9975,1,1,"Truncated Triangles","Model 4","Arb"
"5628","myframe_S","E10",360,0.5454,0.854,0.968,0.9942,0.9993,0.9999,1,1,"Truncated Triangles","Model 4","Arb"
"5629","myframe_S","E10",600,0.6341,0.9226,0.9908,0.9994,1,1,1,1,"Truncated Triangles","Model 4","Arb"
"5630","myframe_S","E10",1000,0.7257,0.9691,0.9991,1,1,1,1,1,"Truncated Triangles","Model 4","Arb"
"5631","myframe_S","E11",10,0.1999,0.3877,0.5609,0.6931,0.7939,0.8664,0.9431,0.9719,"Truncated Triangles","Model 4","Arb"
"5632","myframe_S","E11",15,0.2474,0.4699,0.6649,0.7991,0.8856,0.9399,0.9829,0.9949,"Truncated Triangles","Model 4","Arb"
"5633","myframe_S","E11",30,0.3322,0.6106,0.7974,0.9095,0.9641,0.9849,0.9967,0.9998,"Truncated Triangles","Model 4","Arb"
"5634","myframe_S","E11",45,0.4078,0.7115,0.8842,0.9624,0.9876,0.9959,0.9998,1,"Truncated Triangles","Model 4","Arb"
"5635","myframe_S","E11",80,0.4963,0.8198,0.9533,0.9909,0.9988,0.9999,1,1,"Truncated Triangles","Model 4","Arb"
"5636","myframe_S","E11",130,0.6227,0.9239,0.9927,0.9996,1,1,1,1,"Truncated Triangles","Model 4","Arb"
"5637","myframe_S","E11",215,0.7414,0.973,0.9987,1,1,1,1,1,"Truncated Triangles","Model 4","Arb"
"5638","myframe_S","E11",360,0.8462,0.995,0.9999,1,1,1,1,1,"Truncated Triangles","Model 4","Arb"
"5639","myframe_S","E11",600,0.9306,0.9991,1,1,1,1,1,1,"Truncated Triangles","Model 4","Arb"
"5640","myframe_S","E11",1000,0.975,1,1,1,1,1,1,1,"Truncated Triangles","Model 4","Arb"
"5641","myframe_S","E12",10,0.3147,0.5761,0.7737,0.8951,0.9563,0.9856,0.9985,0.9997,"Truncated Triangles","Model 4","Arb"
"5642","myframe_S","E12",15,0.3814,0.6801,0.865,0.9529,0.9852,0.9966,0.9999,1,"Truncated Triangles","Model 4","Arb"
"5643","myframe_S","E12",30,0.5076,0.8325,0.9626,0.994,0.9995,1,1,1,"Truncated Triangles","Model 4","Arb"
"5644","myframe_S","E12",45,0.6001,0.9075,0.9898,0.9991,1,1,1,1,"Truncated Triangles","Model 4","Arb"
"5645","myframe_S","E12",80,0.7364,0.9749,0.9995,1,1,1,1,1,"Truncated Triangles","Model 4","Arb"
"5646","myframe_S","E12",130,0.8397,0.9943,1,1,1,1,1,1,"Truncated Triangles","Model 4","Arb"
"5647","myframe_S","E12",215,0.9272,0.9997,1,1,1,1,1,1,"Truncated Triangles","Model 4","Arb"
"5648","myframe_S","E12",360,0.9829,1,1,1,1,1,1,1,"Truncated Triangles","Model 4","Arb"
"5649","myframe_S","E12",600,0.9972,1,1,1,1,1,1,1,"Truncated Triangles","Model 4","Arb"
"5650","myframe_S","E12",1000,0.9999,1,1,1,1,1,1,1,"Truncated Triangles","Model 4","Arb"
"5651","myframe_S","E13",10,0.4151,0.7275,0.9013,0.9707,0.9931,0.9989,0.9999,1,"Truncated Triangles","Model 4","Arb"
"5652","myframe_S","E13",15,0.4998,0.8221,0.954,0.9916,0.9987,0.9999,1,1,"Truncated Triangles","Model 4","Arb"
"5653","myframe_S","E13",30,0.6595,0.9398,0.9958,1,1,1,1,1,"Truncated Triangles","Model 4","Arb"
"5654","myframe_S","E13",45,0.7478,0.9784,0.9988,1,1,1,1,1,"Truncated Triangles","Model 4","Arb"
"5655","myframe_S","E13",80,0.8663,0.9971,1,1,1,1,1,1,"Truncated Triangles","Model 4","Arb"
"5656","myframe_S","E13",130,0.9417,0.9997,1,1,1,1,1,1,"Truncated Triangles","Model 4","Arb"
"5657","myframe_S","E13",215,0.9861,1,1,1,1,1,1,1,"Truncated Triangles","Model 4","Arb"
"5658","myframe_S","E13",360,0.9984,1,1,1,1,1,1,1,"Truncated Triangles","Model 4","Arb"
"5659","myframe_S","E13",600,0.9999,1,1,1,1,1,1,1,"Truncated Triangles","Model 4","Arb"
"5660","myframe_S","E13",1000,1,1,1,1,1,1,1,1,"Truncated Triangles","Model 4","Arb"
"5661","myframe_S","E14",10,0.4456,0.7658,0.9346,0.9854,0.9976,0.9997,1,1,"Truncated Triangles","Model 4","Arb"
"5662","myframe_S","E14",15,0.5228,0.8434,0.966,0.9943,0.9992,1,1,1,"Truncated Triangles","Model 4","Arb"
"5663","myframe_S","E14",30,0.694,0.9543,0.9967,0.9998,1,1,1,1,"Truncated Triangles","Model 4","Arb"
"5664","myframe_S","E14",45,0.779,0.9851,0.9991,1,1,1,1,1,"Truncated Triangles","Model 4","Arb"
"5665","myframe_S","E14",80,0.8877,0.9982,1,1,1,1,1,1,"Truncated Triangles","Model 4","Arb"
"5666","myframe_S","E14",130,0.9546,0.9998,1,1,1,1,1,1,"Truncated Triangles","Model 4","Arb"
"5667","myframe_S","E14",215,0.9887,1,1,1,1,1,1,1,"Truncated Triangles","Model 4","Arb"
"5668","myframe_S","E14",360,0.9994,1,1,1,1,1,1,1,"Truncated Triangles","Model 4","Arb"
"5669","myframe_S","E14",600,1,1,1,1,1,1,1,1,"Truncated Triangles","Model 4","Arb"
"5670","myframe_S","E14",1000,1,1,1,1,1,1,1,1,"Truncated Triangles","Model 4","Arb"
"5671","myframe_S","E15",10,0.4063,0.7223,0.9049,0.9752,0.9956,0.9993,1,1,"Truncated Triangles","Model 4","Arb"
"5672","myframe_S","E15",15,0.4819,0.7988,0.9423,0.9846,0.9966,0.9994,1,1,"Truncated Triangles","Model 4","Arb"
"5673","myframe_S","E15",30,0.6229,0.9178,0.9907,0.9987,0.9999,1,1,1,"Truncated Triangles","Model 4","Arb"
"5674","myframe_S","E15",45,0.7302,0.9692,0.9979,0.9999,1,1,1,1,"Truncated Triangles","Model 4","Arb"
"5675","myframe_S","E15",80,0.8532,0.9954,1,1,1,1,1,1,"Truncated Triangles","Model 4","Arb"
"5676","myframe_S","E15",130,0.9347,0.9997,1,1,1,1,1,1,"Truncated Triangles","Model 4","Arb"
"5677","myframe_S","E15",215,0.9818,1,1,1,1,1,1,1,"Truncated Triangles","Model 4","Arb"
"5678","myframe_S","E15",360,0.9985,1,1,1,1,1,1,1,"Truncated Triangles","Model 4","Arb"
"5679","myframe_S","E15",600,0.9999,1,1,1,1,1,1,1,"Truncated Triangles","Model 4","Arb"
"5680","myframe_S","E15",1000,1,1,1,1,1,1,1,1,"Truncated Triangles","Model 4","Arb"
"5681","myframe_S","E16",10,0.3692,0.6699,0.8648,0.9555,0.9895,0.9964,0.9995,0.9999,"Truncated Triangles","Model 4","Arb"
"5682","myframe_S","E16",15,0.4425,0.7682,0.9294,0.9876,0.9985,0.9999,1,1,"Truncated Triangles","Model 4","Arb"
"5683","myframe_S","E16",30,0.5768,0.8835,0.9819,0.9976,0.9998,1,1,1,"Truncated Triangles","Model 4","Arb"
"5684","myframe_S","E16",45,0.6862,0.9523,0.9962,0.9999,1,1,1,1,"Truncated Triangles","Model 4","Arb"
"5685","myframe_S","E16",80,0.8149,0.9919,0.9999,1,1,1,1,1,"Truncated Triangles","Model 4","Arb"
"5686","myframe_S","E16",130,0.9082,0.9993,1,1,1,1,1,1,"Truncated Triangles","Model 4","Arb"
"5687","myframe_S","E16",215,0.9719,0.9999,1,1,1,1,1,1,"Truncated Triangles","Model 4","Arb"
"5688","myframe_S","E16",360,0.9941,1,1,1,1,1,1,1,"Truncated Triangles","Model 4","Arb"
"5689","myframe_S","E16",600,1,1,1,1,1,1,1,1,"Truncated Triangles","Model 4","Arb"
"5690","myframe_S","E16",1000,1,1,1,1,1,1,1,1,"Truncated Triangles","Model 4","Arb"
"5691","myframe_S","E1",10,0.0202,0.0406,0.0586,0.0797,0.1006,0.1219,0.1646,0.2162,"Truncated Uniform","Model 4","Arb"
"5692","myframe_S","E1",15,0.0233,0.0466,0.0748,0.1029,0.1275,0.1538,0.2064,0.2691,"Truncated Uniform","Model 4","Arb"
"5693","myframe_S","E1",30,0.0381,0.0757,0.1128,0.1531,0.1904,0.2311,0.3091,0.3891,"Truncated Uniform","Model 4","Arb"
"5694","myframe_S","E1",45,0.0464,0.0951,0.1402,0.1864,0.233,0.2805,0.3751,0.4686,"Truncated Uniform","Model 4","Arb"
"5695","myframe_S","E1",80,0.0635,0.1273,0.1862,0.2429,0.3027,0.3588,0.4682,0.5737,"Truncated Uniform","Model 4","Arb"
"5696","myframe_S","E1",130,0.0774,0.1543,0.2326,0.3086,0.3798,0.4514,0.5805,0.6805,"Truncated Uniform","Model 4","Arb"
"5697","myframe_S","E1",215,0.1013,0.2033,0.297,0.3843,0.4693,0.5455,0.6778,0.7706,"Truncated Uniform","Model 4","Arb"
"5698","myframe_S","E1",360,0.1303,0.2516,0.3689,0.4773,0.572,0.6519,0.7754,0.8505,"Truncated Uniform","Model 4","Arb"
"5699","myframe_S","E1",600,0.1629,0.3134,0.45,0.5677,0.6683,0.7474,0.8517,0.912,"Truncated Uniform","Model 4","Arb"
"5700","myframe_S","E1",1000,0.1907,0.3734,0.537,0.6585,0.7591,0.8304,0.9153,0.9584,"Truncated Uniform","Model 4","Arb"
"5701","myframe_S","E2",10,0.0676,0.1336,0.199,0.2665,0.3299,0.3948,0.519,0.6331,"Truncated Uniform","Model 4","Arb"
"5702","myframe_S","E2",15,0.0849,0.1766,0.2634,0.3424,0.4195,0.4959,0.6336,0.7486,"Truncated Uniform","Model 4","Arb"
"5703","myframe_S","E2",30,0.1176,0.2343,0.3505,0.4568,0.558,0.6435,0.7851,0.875,"Truncated Uniform","Model 4","Arb"
"5704","myframe_S","E2",45,0.1471,0.2929,0.434,0.5671,0.6703,0.7531,0.8767,0.9361,"Truncated Uniform","Model 4","Arb"
"5705","myframe_S","E2",80,0.2016,0.391,0.5485,0.6831,0.7918,0.8706,0.9529,0.9798,"Truncated Uniform","Model 4","Arb"
"5706","myframe_S","E2",130,0.2503,0.4762,0.6609,0.7999,0.8882,0.9455,0.9884,0.9962,"Truncated Uniform","Model 4","Arb"
"5707","myframe_S","E2",215,0.3118,0.5831,0.7856,0.9014,0.9593,0.9846,0.9978,0.9998,"Truncated Uniform","Model 4","Arb"
"5708","myframe_S","E2",360,0.4096,0.7097,0.8942,0.9684,0.9918,0.9984,1,1,"Truncated Uniform","Model 4","Arb"
"5709","myframe_S","E2",600,0.5055,0.8286,0.9609,0.995,0.9994,1,1,1,"Truncated Uniform","Model 4","Arb"
"5710","myframe_S","E2",1000,0.6155,0.9216,0.9925,0.9995,0.9999,1,1,1,"Truncated Uniform","Model 4","Arb"
"5711","myframe_S","E3",10,0.1223,0.249,0.3619,0.4678,0.5719,0.6568,0.8009,0.8898,"Truncated Uniform","Model 4","Arb"
"5712","myframe_S","E3",15,0.1618,0.3154,0.4519,0.5852,0.6911,0.781,0.8964,0.9507,"Truncated Uniform","Model 4","Arb"
"5713","myframe_S","E3",30,0.2244,0.4368,0.6159,0.7549,0.8533,0.9173,0.9717,0.9911,"Truncated Uniform","Model 4","Arb"
"5714","myframe_S","E3",45,0.2873,0.5309,0.7289,0.8512,0.9276,0.9663,0.9921,0.9982,"Truncated Uniform","Model 4","Arb"
"5715","myframe_S","E3",80,0.3635,0.6656,0.8542,0.9465,0.9843,0.9942,0.999,1,"Truncated Uniform","Model 4","Arb"
"5716","myframe_S","E3",130,0.4578,0.7791,0.9354,0.9834,0.9969,0.9993,1,1,"Truncated Uniform","Model 4","Arb"
"5717","myframe_S","E3",215,0.5751,0.8919,0.9824,0.9974,0.9998,1,1,1,"Truncated Uniform","Model 4","Arb"
"5718","myframe_S","E3",360,0.6903,0.9596,0.9972,0.9999,1,1,1,1,"Truncated Uniform","Model 4","Arb"
"5719","myframe_S","E3",600,0.813,0.9938,0.9999,1,1,1,1,1,"Truncated Uniform","Model 4","Arb"
"5720","myframe_S","E3",1000,0.9175,0.9995,1,1,1,1,1,1,"Truncated Uniform","Model 4","Arb"
"5721","myframe_S","E4",10,0.2056,0.4034,0.5749,0.7125,0.8203,0.8976,0.9672,0.9885,"Truncated Uniform","Model 4","Arb"
"5722","myframe_S","E4",15,0.2384,0.4628,0.6482,0.7862,0.8836,0.9406,0.9847,0.9969,"Truncated Uniform","Model 4","Arb"
"5723","myframe_S","E4",30,0.3382,0.6212,0.8212,0.9266,0.9752,0.991,0.9991,0.9999,"Truncated Uniform","Model 4","Arb"
"5724","myframe_S","E4",45,0.3971,0.7042,0.8811,0.9643,0.9914,0.9982,1,1,"Truncated Uniform","Model 4","Arb"
"5725","myframe_S","E4",80,0.5176,0.8448,0.9701,0.9957,0.9995,0.9999,1,1,"Truncated Uniform","Model 4","Arb"
"5726","myframe_S","E4",130,0.6387,0.9319,0.9928,0.9993,0.9999,1,1,1,"Truncated Uniform","Model 4","Arb"
"5727","myframe_S","E4",215,0.7539,0.9798,0.9997,1,1,1,1,1,"Truncated Uniform","Model 4","Arb"
"5728","myframe_S","E4",360,0.8701,0.9975,1,1,1,1,1,1,"Truncated Uniform","Model 4","Arb"
"5729","myframe_S","E4",600,0.9507,0.9999,1,1,1,1,1,1,"Truncated Uniform","Model 4","Arb"
"5730","myframe_S","E4",1000,0.9885,1,1,1,1,1,1,1,"Truncated Uniform","Model 4","Arb"
"5731","myframe_S","E5",10,0.284,0.5329,0.7293,0.866,0.9434,0.9812,0.9982,0.9998,"Truncated Uniform","Model 4","Arb"
"5732","myframe_S","E5",15,0.3394,0.6271,0.8273,0.934,0.9822,0.9958,1,1,"Truncated Uniform","Model 4","Arb"
"5733","myframe_S","E5",30,0.4775,0.8073,0.955,0.9925,0.9995,1,1,1,"Truncated Uniform","Model 4","Arb"
"5734","myframe_S","E5",45,0.5747,0.8873,0.9877,0.9992,1,1,1,1,"Truncated Uniform","Model 4","Arb"
"5735","myframe_S","E5",80,0.71,0.9668,0.9985,1,1,1,1,1,"Truncated Uniform","Model 4","Arb"
"5736","myframe_S","E5",130,0.8261,0.9942,1,1,1,1,1,1,"Truncated Uniform","Model 4","Arb"
"5737","myframe_S","E5",215,0.9185,0.9988,1,1,1,1,1,1,"Truncated Uniform","Model 4","Arb"
"5738","myframe_S","E5",360,0.9793,1,1,1,1,1,1,1,"Truncated Uniform","Model 4","Arb"
"5739","myframe_S","E5",600,0.996,1,1,1,1,1,1,1,"Truncated Uniform","Model 4","Arb"
"5740","myframe_S","E5",1000,1,1,1,1,1,1,1,1,"Truncated Uniform","Model 4","Arb"
"5741","myframe_S","E6",10,0.4366,0.7563,0.926,0.9843,0.9979,0.9999,1,1,"Truncated Uniform","Model 4","Arb"
"5742","myframe_S","E6",15,0.5306,0.856,0.9742,0.9977,0.9998,1,1,1,"Truncated Uniform","Model 4","Arb"
"5743","myframe_S","E6",30,0.6544,0.9412,0.9947,0.9999,1,1,1,1,"Truncated Uniform","Model 4","Arb"
"5744","myframe_S","E6",45,0.7717,0.9856,0.9996,1,1,1,1,1,"Truncated Uniform","Model 4","Arb"
"5745","myframe_S","E6",80,0.8814,0.9979,1,1,1,1,1,1,"Truncated Uniform","Model 4","Arb"
"5746","myframe_S","E6",130,0.9528,1,1,1,1,1,1,1,"Truncated Uniform","Model 4","Arb"
"5747","myframe_S","E6",215,0.9907,1,1,1,1,1,1,1,"Truncated Uniform","Model 4","Arb"
"5748","myframe_S","E6",360,0.9986,1,1,1,1,1,1,1,"Truncated Uniform","Model 4","Arb"
"5749","myframe_S","E6",600,1,1,1,1,1,1,1,1,"Truncated Uniform","Model 4","Arb"
"5750","myframe_S","E6",1000,1,1,1,1,1,1,1,1,"Truncated Uniform","Model 4","Arb"
"5751","myframe_S","E7",10,0.343,0.6202,0.8172,0.9255,0.9742,0.9923,0.999,0.9997,"Truncated Uniform","Model 4","Arb"
"5752","myframe_S","E7",15,0.4697,0.7972,0.9423,0.9879,0.9967,0.9995,1,1,"Truncated Uniform","Model 4","Arb"
"5753","myframe_S","E7",30,0.6319,0.9271,0.9921,0.9993,0.9999,1,1,1,"Truncated Uniform","Model 4","Arb"
"5754","myframe_S","E7",45,0.7285,0.9722,0.9989,1,1,1,1,1,"Truncated Uniform","Model 4","Arb"
"5755","myframe_S","E7",80,0.8609,0.997,1,1,1,1,1,1,"Truncated Uniform","Model 4","Arb"
"5756","myframe_S","E7",130,0.9497,0.9999,1,1,1,1,1,1,"Truncated Uniform","Model 4","Arb"
"5757","myframe_S","E7",215,0.9879,1,1,1,1,1,1,1,"Truncated Uniform","Model 4","Arb"
"5758","myframe_S","E7",360,0.9983,1,1,1,1,1,1,1,"Truncated Uniform","Model 4","Arb"
"5759","myframe_S","E7",600,1,1,1,1,1,1,1,1,"Truncated Uniform","Model 4","Arb"
"5760","myframe_S","E7",1000,1,1,1,1,1,1,1,1,"Truncated Uniform","Model 4","Arb"
"5761","myframe_S","E8",10,0.2966,0.5495,0.7444,0.8658,0.9367,0.9695,0.9936,0.9983,"Truncated Uniform","Model 4","Arb"
"5762","myframe_S","E8",15,0.3994,0.7032,0.8758,0.9573,0.9846,0.995,0.9992,0.9999,"Truncated Uniform","Model 4","Arb"
"5763","myframe_S","E8",30,0.5309,0.8521,0.9665,0.9934,0.9991,0.9999,1,1,"Truncated Uniform","Model 4","Arb"
"5764","myframe_S","E8",45,0.6212,0.9189,0.9888,0.9984,1,1,1,1,"Truncated Uniform","Model 4","Arb"
"5765","myframe_S","E8",80,0.7378,0.9734,0.9977,1,1,1,1,1,"Truncated Uniform","Model 4","Arb"
"5766","myframe_S","E8",130,0.8404,0.9941,1,1,1,1,1,1,"Truncated Uniform","Model 4","Arb"
"5767","myframe_S","E8",215,0.9335,0.9998,1,1,1,1,1,1,"Truncated Uniform","Model 4","Arb"
"5768","myframe_S","E8",360,0.9827,1,1,1,1,1,1,1,"Truncated Uniform","Model 4","Arb"
"5769","myframe_S","E8",600,0.9979,1,1,1,1,1,1,1,"Truncated Uniform","Model 4","Arb"
"5770","myframe_S","E8",1000,0.9999,1,1,1,1,1,1,1,"Truncated Uniform","Model 4","Arb"
"5771","myframe_S","E9",10,0.2947,0.543,0.7301,0.8572,0.9285,0.9663,0.9918,0.9986,"Truncated Uniform","Model 4","Arb"
"5772","myframe_S","E9",15,0.3841,0.692,0.8681,0.9527,0.9841,0.9944,0.9994,1,"Truncated Uniform","Model 4","Arb"
"5773","myframe_S","E9",30,0.515,0.8416,0.9612,0.9912,0.9984,0.9998,1,1,"Truncated Uniform","Model 4","Arb"
"5774","myframe_S","E9",45,0.6048,0.9131,0.9887,0.9983,0.9998,1,1,1,"Truncated Uniform","Model 4","Arb"
"5775","myframe_S","E9",80,0.7526,0.9751,0.9991,1,1,1,1,1,"Truncated Uniform","Model 4","Arb"
"5776","myframe_S","E9",130,0.8664,0.998,1,1,1,1,1,1,"Truncated Uniform","Model 4","Arb"
"5777","myframe_S","E9",215,0.9473,0.9999,1,1,1,1,1,1,"Truncated Uniform","Model 4","Arb"
"5778","myframe_S","E9",360,0.9874,1,1,1,1,1,1,1,"Truncated Uniform","Model 4","Arb"
"5779","myframe_S","E9",600,0.9986,1,1,1,1,1,1,1,"Truncated Uniform","Model 4","Arb"
"5780","myframe_S","E9",1000,0.9999,1,1,1,1,1,1,1,"Truncated Uniform","Model 4","Arb"
"5781","myframe_S","E10",10,0.3708,0.6699,0.8538,0.9468,0.9819,0.9943,0.9996,0.9998,"Truncated Uniform","Model 4","Arb"
"5782","myframe_S","E10",15,0.439,0.7599,0.9176,0.9757,0.9944,0.9995,1,1,"Truncated Uniform","Model 4","Arb"
"5783","myframe_S","E10",30,0.5443,0.867,0.9727,0.9969,0.9995,0.9999,1,1,"Truncated Uniform","Model 4","Arb"
"5784","myframe_S","E10",45,0.657,0.9386,0.9943,0.9995,0.9999,1,1,1,"Truncated Uniform","Model 4","Arb"
"5785","myframe_S","E10",80,0.759,0.9813,0.9992,1,1,1,1,1,"Truncated Uniform","Model 4","Arb"
"5786","myframe_S","E10",130,0.8776,0.998,1,1,1,1,1,1,"Truncated Uniform","Model 4","Arb"
"5787","myframe_S","E10",215,0.9497,1,1,1,1,1,1,1,"Truncated Uniform","Model 4","Arb"
"5788","myframe_S","E10",360,0.9889,1,1,1,1,1,1,1,"Truncated Uniform","Model 4","Arb"
"5789","myframe_S","E10",600,0.9988,1,1,1,1,1,1,1,"Truncated Uniform","Model 4","Arb"
"5790","myframe_S","E10",1000,1,1,1,1,1,1,1,1,"Truncated Uniform","Model 4","Arb"
"5791","myframe_S","E11",10,0.3325,0.5925,0.7887,0.9034,0.9658,0.9878,0.999,1,"Truncated Uniform","Model 4","Arb"
"5792","myframe_S","E11",15,0.3871,0.6844,0.8709,0.9543,0.986,0.9964,0.9999,1,"Truncated Uniform","Model 4","Arb"
"5793","myframe_S","E11",30,0.5129,0.8392,0.9625,0.9944,0.9996,1,1,1,"Truncated Uniform","Model 4","Arb"
"5794","myframe_S","E11",45,0.5982,0.9063,0.9894,0.9993,1,1,1,1,"Truncated Uniform","Model 4","Arb"
"5795","myframe_S","E11",80,0.739,0.9784,0.9995,1,1,1,1,1,"Truncated Uniform","Model 4","Arb"
"5796","myframe_S","E11",130,0.8522,0.9966,1,1,1,1,1,1,"Truncated Uniform","Model 4","Arb"
"5797","myframe_S","E11",215,0.929,0.9998,1,1,1,1,1,1,"Truncated Uniform","Model 4","Arb"
"5798","myframe_S","E11",360,0.9834,1,1,1,1,1,1,1,"Truncated Uniform","Model 4","Arb"
"5799","myframe_S","E11",600,0.9978,1,1,1,1,1,1,1,"Truncated Uniform","Model 4","Arb"
"5800","myframe_S","E11",1000,1,1,1,1,1,1,1,1,"Truncated Uniform","Model 4","Arb"
"5801","myframe_S","E12",10,0.2836,0.5345,0.7166,0.8517,0.9286,0.97,0.9965,1,"Truncated Uniform","Model 4","Arb"
"5802","myframe_S","E12",15,0.3116,0.5899,0.7874,0.9057,0.9626,0.9844,0.9986,1,"Truncated Uniform","Model 4","Arb"
