"myframe","Est","Sample","p5","p10","p15","p20","p25","p30","p40","p50","distribution","model","Diam_distribution","dist_name","tree_count"
"myframe_S",6,"n15",0.2975,0.5764,0.7872,0.9151,0.9763,0.9965,1,1,"Skewed left","Model 3","Arb","Skewed left",15
"myframe_S",6,"n30",0.4148,0.7251,0.9088,0.9808,0.9978,1,1,1,"Skewed left","Model 3","Arb","Skewed left",30
"myframe_S",6,"n45",0.506,0.8345,0.9678,0.997,0.9998,1,1,1,"Skewed left","Model 3","Arb","Skewed left",45
"myframe_S",6,"n80",0.6729,0.9522,0.9977,1,1,1,1,1,"Skewed left","Model 3","Arb","Skewed left",80
"myframe_S",6,"n130",0.7747,0.9863,0.9998,1,1,1,1,1,"Skewed left","Model 3","Arb","Skewed left",130
"myframe_S",6,"n215",0.8894,0.9981,1,1,1,1,1,1,"Skewed left","Model 3","Arb","Skewed left",215
"myframe_S",6,"n360",0.959,1,1,1,1,1,1,1,"Skewed left","Model 3","Arb","Skewed left",360
"myframe_S",6,"n600",0.9927,1,1,1,1,1,1,1,"Skewed left","Model 3","Arb","Skewed left",600
"myframe_S",6,"n1000",0.9993,1,1,1,1,1,1,1,"Skewed left","Model 3","Arb","Skewed left",1000
"myframe_S",7,"n10",0.3018,0.5592,0.7714,0.9045,0.9707,0.9948,1,1,"Skewed left","Model 3","Arb","Skewed left",10
"myframe_S",7,"n15",0.4535,0.7785,0.9378,0.9885,0.999,1,1,1,"Skewed left","Model 3","Arb","Skewed left",15
"myframe_S",7,"n30",0.5515,0.8767,0.9832,0.9988,1,1,1,1,"Skewed left","Model 3","Arb","Skewed left",30
"myframe_S",7,"n45",0.6753,0.9523,0.9971,1,1,1,1,1,"Skewed left","Model 3","Arb","Skewed left",45
"myframe_S",7,"n80",0.8165,0.9947,1,1,1,1,1,1,"Skewed left","Model 3","Arb","Skewed left",80
"myframe_S",7,"n130",0.9043,0.9991,1,1,1,1,1,1,"Skewed left","Model 3","Arb","Skewed left",130
"myframe_S",7,"n215",0.9685,1,1,1,1,1,1,1,"Skewed left","Model 3","Arb","Skewed left",215
"myframe_S",7,"n360",0.9948,1,1,1,1,1,1,1,"Skewed left","Model 3","Arb","Skewed left",360
"myframe_S",7,"n600",0.9996,1,1,1,1,1,1,1,"Skewed left","Model 3","Arb","Skewed left",600
"myframe_S",7,"n1000",1,1,1,1,1,1,1,1,"Skewed left","Model 3","Arb","Skewed left",1000
"myframe_S",8,"n10",0.366,0.6691,0.8606,0.9559,0.9882,0.9969,0.9997,1,"Skewed left","Model 3","Arb","Skewed left",10
"myframe_S",8,"n15",0.4534,0.7778,0.9378,0.9894,0.9992,1,1,1,"Skewed left","Model 3","Arb","Skewed left",15
"myframe_S",8,"n30",0.5662,0.8849,0.9806,0.9974,0.9995,0.9999,1,1,"Skewed left","Model 3","Arb","Skewed left",30
"myframe_S",8,"n45",0.6892,0.9526,0.9965,0.9999,1,1,1,1,"Skewed left","Model 3","Arb","Skewed left",45
"myframe_S",8,"n80",0.8195,0.9925,0.9998,1,1,1,1,1,"Skewed left","Model 3","Arb","Skewed left",80
"myframe_S",8,"n130",0.9067,0.9988,1,1,1,1,1,1,"Skewed left","Model 3","Arb","Skewed left",130
"myframe_S",8,"n215",0.9696,1,1,1,1,1,1,1,"Skewed left","Model 3","Arb","Skewed left",215
"myframe_S",8,"n360",0.9957,1,1,1,1,1,1,1,"Skewed left","Model 3","Arb","Skewed left",360
"myframe_S",8,"n600",0.9996,1,1,1,1,1,1,1,"Skewed left","Model 3","Arb","Skewed left",600
"myframe_S",8,"n1000",1,1,1,1,1,1,1,1,"Skewed left","Model 3","Arb","Skewed left",1000
"myframe_S",1,"n10",0.0422,0.0826,0.126,0.1695,0.2145,0.2595,0.3526,0.4501,"Skewed right","Model 3","Arb","Skewed right",10
"myframe_S",1,"n15",0.0542,0.1098,0.1634,0.218,0.2735,0.3294,0.447,0.5666,"Skewed right","Model 3","Arb","Skewed right",15
"myframe_S",1,"n30",0.0766,0.1559,0.2332,0.311,0.3981,0.4731,0.6222,0.7486,"Skewed right","Model 3","Arb","Skewed right",30
"myframe_S",1,"n45",0.0965,0.1907,0.2874,0.3821,0.4777,0.5661,0.7234,0.8377,"Skewed right","Model 3","Arb","Skewed right",45
"myframe_S",1,"n80",0.1312,0.2645,0.3879,0.5087,0.6152,0.716,0.8596,0.9351,"Skewed right","Model 3","Arb","Skewed right",80
"myframe_S",1,"n130",0.1582,0.3113,0.4627,0.6034,0.7297,0.8258,0.943,0.9796,"Skewed right","Model 3","Arb","Skewed right",130
"myframe_S",1,"n215",0.192,0.3777,0.5568,0.7152,0.8392,0.9187,0.9862,0.9974,"Skewed right","Model 3","Arb","Skewed right",215
"myframe_S",1,"n360",0.2188,0.4393,0.635,0.8029,0.9139,0.9704,0.9984,0.9999,"Skewed right","Model 3","Arb","Skewed right",360
"myframe_S",1,"n600",0.2393,0.4817,0.7202,0.884,0.967,0.9953,0.9999,1,"Skewed right","Model 3","Arb","Skewed right",600
"myframe_S",1,"n1000",0.2381,0.5159,0.7747,0.9338,0.9913,0.9997,1,1,"Skewed right","Model 3","Arb","Skewed right",1000
"myframe_S",2,"n10",0.0875,0.1749,0.2606,0.3457,0.4231,0.4998,0.6378,0.7459,"Skewed right","Model 3","Arb","Skewed right",10
"myframe_S",2,"n15",0.1165,0.2324,0.339,0.4418,0.5375,0.6198,0.7575,0.845,"Skewed right","Model 3","Arb","Skewed right",15
"myframe_S",2,"n30",0.162,0.3165,0.455,0.5833,0.6899,0.7789,0.8902,0.9444,"Skewed right","Model 3","Arb","Skewed right",30
"myframe_S",2,"n45",0.1968,0.3872,0.5557,0.6956,0.7915,0.8683,0.9501,0.9776,"Skewed right","Model 3","Arb","Skewed right",45
"myframe_S",2,"n80",0.2639,0.5004,0.694,0.8258,0.9066,0.953,0.9872,0.9971,"Skewed right","Model 3","Arb","Skewed right",80
"myframe_S",2,"n130",0.338,0.6123,0.8052,0.9155,0.9667,0.9874,0.9983,0.9999,"Skewed right","Model 3","Arb","Skewed right",130
"myframe_S",2,"n215",0.4232,0.7309,0.9007,0.9691,0.9907,0.9977,0.9998,1,"Skewed right","Model 3","Arb","Skewed right",215
"myframe_S",2,"n360",0.5266,0.8436,0.9659,0.9949,0.9993,0.9998,1,1,"Skewed right","Model 3","Arb","Skewed right",360
"myframe_S",2,"n600",0.6444,0.9389,0.9945,0.9995,1,1,1,1,"Skewed right","Model 3","Arb","Skewed right",600
"myframe_S",2,"n1000",0.7585,0.9792,0.9991,1,1,1,1,1,"Skewed right","Model 3","Arb","Skewed right",1000
"myframe_S",3,"n10",0.154,0.3025,0.4449,0.5686,0.6688,0.755,0.8735,0.9339,"Skewed right","Model 3","Arb","Skewed right",10
"myframe_S",3,"n15",0.1935,0.376,0.534,0.6675,0.7701,0.8495,0.9366,0.9734,"Skewed right","Model 3","Arb","Skewed right",15
"myframe_S",3,"n30",0.2451,0.4786,0.6598,0.7957,0.8858,0.942,0.9868,0.9974,"Skewed right","Model 3","Arb","Skewed right",30
"myframe_S",3,"n45",0.3101,0.5771,0.7646,0.8845,0.9476,0.979,0.9966,0.9996,"Skewed right","Model 3","Arb","Skewed right",45
"myframe_S",3,"n80",0.3888,0.6853,0.8704,0.9542,0.9874,0.9966,0.9998,1,"Skewed right","Model 3","Arb","Skewed right",80
"myframe_S",3,"n130",0.4904,0.8127,0.9494,0.9899,0.9984,0.9996,1,1,"Skewed right","Model 3","Arb","Skewed right",130
"myframe_S",3,"n215",0.6009,0.9053,0.9857,0.9983,0.9996,1,1,1,"Skewed right","Model 3","Arb","Skewed right",215
"myframe_S",3,"n360",0.7209,0.9666,0.9984,1,1,1,1,1,"Skewed right","Model 3","Arb","Skewed right",360
"myframe_S",3,"n600",0.8297,0.9936,0.9999,1,1,1,1,1,"Skewed right","Model 3","Arb","Skewed right",600
"myframe_S",3,"n1000",0.924,0.9997,1,1,1,1,1,1,"Skewed right","Model 3","Arb","Skewed right",1000
"myframe_S",4,"n10",0.1876,0.3655,0.533,0.6736,0.7777,0.8577,0.9477,0.9824,"Skewed right","Model 3","Arb","Skewed right",10
"myframe_S",4,"n15",0.2611,0.4839,0.6647,0.8013,0.8942,0.9476,0.9886,0.9984,"Skewed right","Model 3","Arb","Skewed right",15
"myframe_S",4,"n30",0.3235,0.6011,0.7979,0.9091,0.966,0.9887,0.999,1,"Skewed right","Model 3","Arb","Skewed right",30
"myframe_S",4,"n45",0.4026,0.7067,0.8847,0.9655,0.9917,0.9983,0.9998,1,"Skewed right","Model 3","Arb","Skewed right",45
"myframe_S",4,"n80",0.5092,0.8329,0.9593,0.9936,0.9993,1,1,1,"Skewed right","Model 3","Arb","Skewed right",80
"myframe_S",4,"n130",0.6124,0.9182,0.9901,0.9994,1,1,1,1,"Skewed right","Model 3","Arb","Skewed right",130
"myframe_S",4,"n215",0.7361,0.976,0.9986,1,1,1,1,1,"Skewed right","Model 3","Arb","Skewed right",215
"myframe_S",4,"n360",0.8552,0.9951,1,1,1,1,1,1,"Skewed right","Model 3","Arb","Skewed right",360
"myframe_S",4,"n600",0.9359,1,1,1,1,1,1,1,"Skewed right","Model 3","Arb","Skewed right",600
"myframe_S",4,"n1000",0.9822,1,1,1,1,1,1,1,"Skewed right","Model 3","Arb","Skewed right",1000
"myframe_S",5,"n10",0.2351,0.4412,0.626,0.7668,0.8622,0.9262,0.984,0.997,"Skewed right","Model 3","Arb","Skewed right",10
"myframe_S",5,"n15",0.2779,0.5291,0.7181,0.8529,0.9278,0.9712,0.9963,0.9997,"Skewed right","Model 3","Arb","Skewed right",15
"myframe_S",5,"n30",0.3888,0.69,0.8702,0.9562,0.9906,0.9982,1,1,"Skewed right","Model 3","Arb","Skewed right",30
"myframe_S",5,"n45",0.4681,0.791,0.9383,0.9881,0.9982,0.9998,1,1,"Skewed right","Model 3","Arb","Skewed right",45
"myframe_S",5,"n80",0.5856,0.9026,0.9858,0.9991,1,1,1,1,"Skewed right","Model 3","Arb","Skewed right",80
"myframe_S",5,"n130",0.7088,0.9694,0.9989,1,1,1,1,1,"Skewed right","Model 3","Arb","Skewed right",130
"myframe_S",5,"n215",0.8201,0.9921,1,1,1,1,1,1,"Skewed right","Model 3","Arb","Skewed right",215
"myframe_S",5,"n360",0.9163,0.9997,1,1,1,1,1,1,"Skewed right","Model 3","Arb","Skewed right",360
"myframe_S",5,"n600",0.9773,1,1,1,1,1,1,1,"Skewed right","Model 3","Arb","Skewed right",600
"myframe_S",5,"n1000",0.995,1,1,1,1,1,1,1,"Skewed right","Model 3","Arb","Skewed right",1000
"myframe_S",6,"n10",0.2426,0.4613,0.6365,0.7724,0.8759,0.9333,0.9858,0.9985,"Skewed right","Model 3","Arb","Skewed right",10
"myframe_S",6,"n15",0.2953,0.5608,0.7637,0.8856,0.952,0.982,0.9981,1,"Skewed right","Model 3","Arb","Skewed right",15
"myframe_S",6,"n30",0.4308,0.7427,0.9132,0.9772,0.9954,0.999,1,1,"Skewed right","Model 3","Arb","Skewed right",30
"myframe_S",6,"n45",0.4952,0.8198,0.9575,0.9935,0.9998,1,1,1,"Skewed right","Model 3","Arb","Skewed right",45
"myframe_S",6,"n80",0.6493,0.9359,0.9947,0.9997,1,1,1,1,"Skewed right","Model 3","Arb","Skewed right",80
"myframe_S",6,"n130",0.7528,0.9814,0.9991,1,1,1,1,1,"Skewed right","Model 3","Arb","Skewed right",130
"myframe_S",6,"n215",0.8659,0.9982,1,1,1,1,1,1,"Skewed right","Model 3","Arb","Skewed right",215
"myframe_S",6,"n360",0.9493,0.9996,1,1,1,1,1,1,"Skewed right","Model 3","Arb","Skewed right",360
"myframe_S",6,"n600",0.9881,1,1,1,1,1,1,1,"Skewed right","Model 3","Arb","Skewed right",600
"myframe_S",6,"n1000",0.9981,1,1,1,1,1,1,1,"Skewed right","Model 3","Arb","Skewed right",1000
"myframe_S",7,"n10",0.2662,0.5007,0.6915,0.8195,0.9049,0.9556,0.9927,0.9991,"Skewed right","Model 3","Arb","Skewed right",10
"myframe_S",7,"n15",0.3424,0.6292,0.8248,0.9284,0.9766,0.9927,0.9996,0.9999,"Skewed right","Model 3","Arb","Skewed right",15
"myframe_S",7,"n30",0.4344,0.7553,0.9185,0.977,0.9956,0.9989,1,1,"Skewed right","Model 3","Arb","Skewed right",30
"myframe_S",7,"n45",0.5358,0.8554,0.9738,0.9961,0.9995,1,1,1,"Skewed right","Model 3","Arb","Skewed right",45
"myframe_S",7,"n80",0.6577,0.9488,0.9962,0.9998,1,1,1,1,"Skewed right","Model 3","Arb","Skewed right",80
"myframe_S",7,"n130",0.7881,0.9881,0.9999,1,1,1,1,1,"Skewed right","Model 3","Arb","Skewed right",130
"myframe_S",7,"n215",0.8856,0.998,1,1,1,1,1,1,"Skewed right","Model 3","Arb","Skewed right",215
"myframe_S",7,"n360",0.9584,1,1,1,1,1,1,1,"Skewed right","Model 3","Arb","Skewed right",360
"myframe_S",7,"n600",0.9909,1,1,1,1,1,1,1,"Skewed right","Model 3","Arb","Skewed right",600
"myframe_S",7,"n1000",0.9996,1,1,1,1,1,1,1,"Skewed right","Model 3","Arb","Skewed right",1000
"myframe_S",8,"n10",0.2867,0.5293,0.7184,0.8492,0.9279,0.9697,0.996,0.9995,"Skewed right","Model 3","Arb","Skewed right",10
"myframe_S",8,"n15",0.3443,0.631,0.8239,0.9285,0.975,0.9936,0.9993,1,"Skewed right","Model 3","Arb","Skewed right",15
"myframe_S",8,"n30",0.4436,0.7676,0.9301,0.9835,0.9965,0.9991,1,1,"Skewed right","Model 3","Arb","Skewed right",30
"myframe_S",8,"n45",0.5604,0.8708,0.9758,0.9974,0.9997,0.9999,1,1,"Skewed right","Model 3","Arb","Skewed right",45
"myframe_S",8,"n80",0.6866,0.9572,0.9969,0.9999,1,1,1,1,"Skewed right","Model 3","Arb","Skewed right",80
"myframe_S",8,"n130",0.7972,0.989,1,1,1,1,1,1,"Skewed right","Model 3","Arb","Skewed right",130
"myframe_S",8,"n215",0.9004,0.9988,1,1,1,1,1,1,"Skewed right","Model 3","Arb","Skewed right",215
"myframe_S",8,"n360",0.9611,1,1,1,1,1,1,1,"Skewed right","Model 3","Arb","Skewed right",360
"myframe_S",8,"n600",0.9936,1,1,1,1,1,1,1,"Skewed right","Model 3","Arb","Skewed right",600
"myframe_S",8,"n1000",0.9997,1,1,1,1,1,1,1,"Skewed right","Model 3","Arb","Skewed right",1000
"myframe_S",1,"n10",0.0213,0.0409,0.0606,0.081,0.1024,0.1251,0.1715,0.2195,"Truncated uniform left","Model 3","Arb","Truncated uniform left",10
"myframe_S",1,"n15",0.0259,0.0518,0.0785,0.1047,0.1324,0.1602,0.2156,0.2756,"Truncated uniform left","Model 3","Arb","Truncated uniform left",15
"myframe_S",1,"n30",0.0392,0.0775,0.1137,0.1476,0.1873,0.2282,0.3083,0.3883,"Truncated uniform left","Model 3","Arb","Truncated uniform left",30
"myframe_S",1,"n45",0.0435,0.0897,0.1332,0.1833,0.2311,0.2754,0.3706,0.4576,"Truncated uniform left","Model 3","Arb","Truncated uniform left",45
"myframe_S",1,"n80",0.055,0.1171,0.1795,0.239,0.3019,0.3582,0.4704,0.5768,"Truncated uniform left","Model 3","Arb","Truncated uniform left",80
"myframe_S",1,"n130",0.0787,0.1563,0.2324,0.3119,0.3835,0.4519,0.575,0.6821,"Truncated uniform left","Model 3","Arb","Truncated uniform left",130
"myframe_S",1,"n215",0.1019,0.1985,0.2962,0.3876,0.4706,0.5414,0.6711,0.7677,"Truncated uniform left","Model 3","Arb","Truncated uniform left",215
"myframe_S",1,"n360",0.1258,0.2493,0.3662,0.4787,0.5756,0.6591,0.7777,0.8538,"Truncated uniform left","Model 3","Arb","Truncated uniform left",360
"myframe_S",1,"n600",0.1619,0.3113,0.4492,0.5686,0.6682,0.7492,0.8536,0.9157,"Truncated uniform left","Model 3","Arb","Truncated uniform left",600
"myframe_S",1,"n1000",0.1964,0.3795,0.5349,0.6643,0.7631,0.838,0.9228,0.9613,"Truncated uniform left","Model 3","Arb","Truncated uniform left",1000
"myframe_S",2,"n10",0.0673,0.1324,0.2017,0.2664,0.3307,0.3978,0.5229,0.6351,"Truncated uniform left","Model 3","Arb","Truncated uniform left",10
"myframe_S",2,"n15",0.0858,0.1681,0.2544,0.3404,0.4181,0.4966,0.6298,0.744,"Truncated uniform left","Model 3","Arb","Truncated uniform left",15
"myframe_S",2,"n30",0.1149,0.2438,0.3541,0.4577,0.552,0.638,0.7811,0.8675,"Truncated uniform left","Model 3","Arb","Truncated uniform left",30
"myframe_S",2,"n45",0.15,0.2936,0.4296,0.5494,0.6552,0.7452,0.8712,0.9318,"Truncated uniform left","Model 3","Arb","Truncated uniform left",45
"myframe_S",2,"n80",0.1996,0.3886,0.5566,0.6934,0.7963,0.8724,0.9483,0.9787,"Truncated uniform left","Model 3","Arb","Truncated uniform left",80
"myframe_S",2,"n130",0.2502,0.4766,0.6629,0.7952,0.8918,0.9443,0.986,0.9954,"Truncated uniform left","Model 3","Arb","Truncated uniform left",130
"myframe_S",2,"n215",0.3153,0.5962,0.7897,0.9031,0.9587,0.9823,0.9982,0.9995,"Truncated uniform left","Model 3","Arb","Truncated uniform left",215
"myframe_S",2,"n360",0.4006,0.7069,0.889,0.9653,0.991,0.9972,0.9997,1,"Truncated uniform left","Model 3","Arb","Truncated uniform left",360
"myframe_S",2,"n600",0.5084,0.8248,0.9597,0.9936,0.9991,0.9997,1,1,"Truncated uniform left","Model 3","Arb","Truncated uniform left",600
"myframe_S",2,"n1000",0.6184,0.9236,0.9904,0.9994,1,1,1,1,"Truncated uniform left","Model 3","Arb","Truncated uniform left",1000
"myframe_S",3,"n10",0.1204,0.2375,0.3584,0.4646,0.5602,0.6539,0.795,0.8843,"Truncated uniform left","Model 3","Arb","Truncated uniform left",10
"myframe_S",3,"n15",0.157,0.3189,0.4562,0.5854,0.6937,0.788,0.9008,0.9544,"Truncated uniform left","Model 3","Arb","Truncated uniform left",15
"myframe_S",3,"n30",0.2305,0.45,0.6265,0.76,0.8589,0.9225,0.9782,0.9943,"Truncated uniform left","Model 3","Arb","Truncated uniform left",30
"myframe_S",3,"n45",0.2831,0.5233,0.7165,0.8521,0.9289,0.9683,0.9929,0.9986,"Truncated uniform left","Model 3","Arb","Truncated uniform left",45
"myframe_S",3,"n80",0.3654,0.6623,0.8492,0.9413,0.9815,0.9936,0.9994,1,"Truncated uniform left","Model 3","Arb","Truncated uniform left",80
"myframe_S",3,"n130",0.4632,0.7835,0.9335,0.9858,0.9974,0.9994,0.9999,1,"Truncated uniform left","Model 3","Arb","Truncated uniform left",130
"myframe_S",3,"n215",0.58,0.8941,0.9841,0.9978,0.9999,1,1,1,"Truncated uniform left","Model 3","Arb","Truncated uniform left",215
"myframe_S",3,"n360",0.6971,0.9617,0.9972,0.9998,1,1,1,1,"Truncated uniform left","Model 3","Arb","Truncated uniform left",360
"myframe_S",3,"n600",0.8123,0.9924,1,1,1,1,1,1,"Truncated uniform left","Model 3","Arb","Truncated uniform left",600
"myframe_S",3,"n1000",0.9164,0.9992,1,1,1,1,1,1,"Truncated uniform left","Model 3","Arb","Truncated uniform left",1000
"myframe_S",4,"n10",0.2108,0.413,0.5946,0.7309,0.8367,0.9029,0.9685,0.9887,"Truncated uniform left","Model 3","Arb","Truncated uniform left",10
"myframe_S",4,"n15",0.2436,0.4584,0.6421,0.7902,0.884,0.9412,0.9865,0.9972,"Truncated uniform left","Model 3","Arb","Truncated uniform left",15
"myframe_S",4,"n30",0.3421,0.6285,0.8232,0.9265,0.9713,0.9902,0.9989,0.9999,"Truncated uniform left","Model 3","Arb","Truncated uniform left",30
"myframe_S",4,"n45",0.3981,0.709,0.884,0.9622,0.9907,0.998,0.9999,1,"Truncated uniform left","Model 3","Arb","Truncated uniform left",45
"myframe_S",4,"n80",0.52,0.8407,0.9673,0.9955,0.9994,0.9999,1,1,"Truncated uniform left","Model 3","Arb","Truncated uniform left",80
"myframe_S",4,"n130",0.6391,0.9317,0.9924,0.9991,1,1,1,1,"Truncated uniform left","Model 3","Arb","Truncated uniform left",130
"myframe_S",4,"n215",0.7591,0.9806,0.9994,1,1,1,1,1,"Truncated uniform left","Model 3","Arb","Truncated uniform left",215
"myframe_S",4,"n360",0.8666,0.9975,1,1,1,1,1,1,"Truncated uniform left","Model 3","Arb","Truncated uniform left",360
"myframe_S",4,"n600",0.9496,0.9998,1,1,1,1,1,1,"Truncated uniform left","Model 3","Arb","Truncated uniform left",600
"myframe_S",4,"n1000",0.9877,1,1,1,1,1,1,1,"Truncated uniform left","Model 3","Arb","Truncated uniform left",1000
"myframe_S",5,"n10",0.2749,0.5234,0.7199,0.8601,0.9384,0.9794,0.9976,0.9995,"Truncated uniform left","Model 3","Arb","Truncated uniform left",10
"myframe_S",5,"n15",0.3425,0.6323,0.8276,0.9367,0.9843,0.9969,0.9999,1,"Truncated uniform left","Model 3","Arb","Truncated uniform left",15
"myframe_S",5,"n30",0.4803,0.8055,0.953,0.9928,0.9996,0.9998,1,1,"Truncated uniform left","Model 3","Arb","Truncated uniform left",30
"myframe_S",5,"n45",0.5729,0.8897,0.9848,0.9982,1,1,1,1,"Truncated uniform left","Model 3","Arb","Truncated uniform left",45
"myframe_S",5,"n80",0.7129,0.9662,0.9991,1,1,1,1,1,"Truncated uniform left","Model 3","Arb","Truncated uniform left",80
"myframe_S",5,"n130",0.8328,0.9947,1,1,1,1,1,1,"Truncated uniform left","Model 3","Arb","Truncated uniform left",130
"myframe_S",5,"n215",0.921,0.9999,1,1,1,1,1,1,"Truncated uniform left","Model 3","Arb","Truncated uniform left",215
"myframe_S",5,"n360",0.9787,1,1,1,1,1,1,1,"Truncated uniform left","Model 3","Arb","Truncated uniform left",360
"myframe_S",5,"n600",0.9974,1,1,1,1,1,1,1,"Truncated uniform left","Model 3","Arb","Truncated uniform left",600
"myframe_S",5,"n1000",1,1,1,1,1,1,1,1,"Truncated uniform left","Model 3","Arb","Truncated uniform left",1000
"myframe_S",6,"n10",0.434,0.761,0.9271,0.9868,0.9984,0.9998,1,1,"Truncated uniform left","Model 3","Arb","Truncated uniform left",10
"myframe_S",6,"n15",0.5329,0.8579,0.974,0.9978,0.9999,1,1,1,"Truncated uniform left","Model 3","Arb","Truncated uniform left",15
"myframe_S",6,"n30",0.6605,0.9472,0.9964,0.9999,1,1,1,1,"Truncated uniform left","Model 3","Arb","Truncated uniform left",30
"myframe_S",6,"n45",0.7654,0.9856,0.9997,1,1,1,1,1,"Truncated uniform left","Model 3","Arb","Truncated uniform left",45
"myframe_S",6,"n80",0.8695,0.9981,1,1,1,1,1,1,"Truncated uniform left","Model 3","Arb","Truncated uniform left",80
"myframe_S",6,"n130",0.954,0.9999,1,1,1,1,1,1,"Truncated uniform left","Model 3","Arb","Truncated uniform left",130
"myframe_S",6,"n215",0.9903,1,1,1,1,1,1,1,"Truncated uniform left","Model 3","Arb","Truncated uniform left",215
"myframe_S",6,"n360",0.9989,1,1,1,1,1,1,1,"Truncated uniform left","Model 3","Arb","Truncated uniform left",360
"myframe_S",6,"n600",1,1,1,1,1,1,1,1,"Truncated uniform left","Model 3","Arb","Truncated uniform left",600
"myframe_S",6,"n1000",1,1,1,1,1,1,1,1,"Truncated uniform left","Model 3","Arb","Truncated uniform left",1000
"myframe_S",7,"n10",0.3344,0.6188,0.814,0.9245,0.9751,0.9918,0.999,0.9998,"Truncated uniform left","Model 3","Arb","Truncated uniform left",10
"myframe_S",7,"n15",0.4786,0.8048,0.9457,0.9889,0.9979,0.9991,1,1,"Truncated uniform left","Model 3","Arb","Truncated uniform left",15
"myframe_S",7,"n30",0.6275,0.9322,0.9932,0.9992,1,1,1,1,"Truncated uniform left","Model 3","Arb","Truncated uniform left",30
"myframe_S",7,"n45",0.728,0.97,0.999,0.9999,1,1,1,1,"Truncated uniform left","Model 3","Arb","Truncated uniform left",45
"myframe_S",7,"n80",0.8687,0.9972,1,1,1,1,1,1,"Truncated uniform left","Model 3","Arb","Truncated uniform left",80
"myframe_S",7,"n130",0.9503,0.9999,1,1,1,1,1,1,"Truncated uniform left","Model 3","Arb","Truncated uniform left",130
"myframe_S",7,"n215",0.9885,1,1,1,1,1,1,1,"Truncated uniform left","Model 3","Arb","Truncated uniform left",215
"myframe_S",7,"n360",0.9989,1,1,1,1,1,1,1,"Truncated uniform left","Model 3","Arb","Truncated uniform left",360
"myframe_S",7,"n600",1,1,1,1,1,1,1,1,"Truncated uniform left","Model 3","Arb","Truncated uniform left",600
"myframe_S",7,"n1000",1,1,1,1,1,1,1,1,"Truncated uniform left","Model 3","Arb","Truncated uniform left",1000
"myframe_S",8,"n10",0.2967,0.5517,0.743,0.8637,0.9343,0.9662,0.9913,0.9979,"Truncated uniform left","Model 3","Arb","Truncated uniform left",10
"myframe_S",8,"n15",0.3971,0.6953,0.8719,0.953,0.9834,0.9954,0.9997,1,"Truncated uniform left","Model 3","Arb","Truncated uniform left",15
"myframe_S",8,"n30",0.5314,0.8476,0.9633,0.9929,0.9988,1,1,1,"Truncated uniform left","Model 3","Arb","Truncated uniform left",30
"myframe_S",8,"n45",0.6233,0.9199,0.9898,0.9987,0.9998,1,1,1,"Truncated uniform left","Model 3","Arb","Truncated uniform left",45
"myframe_S",8,"n80",0.7382,0.9747,0.9987,1,1,1,1,1,"Truncated uniform left","Model 3","Arb","Truncated uniform left",80
"myframe_S",8,"n130",0.8497,0.995,0.9999,1,1,1,1,1,"Truncated uniform left","Model 3","Arb","Truncated uniform left",130
"myframe_S",8,"n215",0.9282,0.9999,1,1,1,1,1,1,"Truncated uniform left","Model 3","Arb","Truncated uniform left",215
"myframe_S",8,"n360",0.9819,1,1,1,1,1,1,1,"Truncated uniform left","Model 3","Arb","Truncated uniform left",360
"myframe_S",8,"n600",0.9979,1,1,1,1,1,1,1,"Truncated uniform left","Model 3","Arb","Truncated uniform left",600
"myframe_S",8,"n1000",0.9997,1,1,1,1,1,1,1,"Truncated uniform left","Model 3","Arb","Truncated uniform left",1000
"myframe_S",1,"n10",0.19,0.373,0.5399,0.6865,0.7937,0.8703,0.9444,0.9773,"Parabolic","Model 4","Arb","Parabolic",10
